t,x,y,yaw,dist
9.3176,3.03004,2.9162,-1.3852,8.4637
9.337,3.03128,2.91016,-1.38653,8.46521
9.357,3.03251,2.90413,-1.38786,8.46674
9.3771,3.03374,2.89809,-1.38919,8.46827
9.397,3.03495,2.89204,-1.39052,8.46982
9.417,3.03616,2.886,-1.39185,8.47138
9.4371,3.03736,2.87996,-1.39318,8.47296
9.458,3.03855,2.87391,-1.39451,8.47455
9.4772,3.03973,2.86786,-1.39583,8.47614
9.4983,3.04091,2.86181,-1.39716,8.47775
9.5186,3.04208,2.85576,-1.39849,8.47938
9.5387,3.04323,2.84971,-1.39982,8.48101
9.559,3.04439,2.84366,-1.40115,8.48266
9.5783,3.04553,2.8376,-1.40248,8.48432
9.5986,3.04666,2.83155,-1.40381,8.48599
9.6189,3.04779,2.82549,-1.40514,8.48767
9.6385,3.04891,2.81943,-1.40647,8.48936
9.6586,3.05002,2.81337,-1.4078,8.49107
9.6797,3.05112,2.8073,-1.40913,8.49279
9.6983,3.05193,2.80185,-1.4081,8.4945
9.7185,3.05271,2.79648,-1.40678,8.49621
9.7386,3.0535,2.79109,-1.40553,8.49792
9.7585,3.0543,2.7857,-1.40429,8.49962
9.7789,3.05511,2.78031,-1.40305,8.50132
9.799,3.05577,2.7749,-1.39992,8.50315
9.819,3.05645,2.76949,-1.39671,8.50499
9.8386,3.05714,2.76409,-1.39349,8.5068
9.8588,3.05785,2.75868,-1.39028,8.50861
9.8788,3.05858,2.75328,-1.38706,8.5104
9.8985,3.05933,2.74788,-1.38385,8.51218
9.9184,3.06009,2.74248,-1.38063,8.51394
9.9385,3.06087,2.73708,-1.37742,8.51569
9.9585,3.06167,2.73169,-1.3742,8.51743
9.9791,3.06248,2.7263,-1.37099,8.51915
10.0004,3.06332,2.72091,-1.36778,8.52086
10.0205,3.06417,2.71553,-1.36456,8.52256
10.0402,3.06503,2.71014,-1.36135,8.52424
10.0609,3.06592,2.70476,-1.35813,8.52591
10.0805,3.06682,2.69939,-1.35492,8.52757
10.1006,3.06774,2.69401,-1.3517,8.52921
10.1205,3.06867,2.68864,-1.34849,8.53084
10.1407,3.06963,2.68327,-1.34527,8.53246
10.1605,3.0706,2.67791,-1.34206,8.53406
10.1813,3.07159,2.67255,-1.33884,8.53565
10.2007,3.07259,2.66719,-1.33563,8.53722
10.2205,3.07361,2.66183,-1.33242,8.53878
10.2414,3.07465,2.65648,-1.3292,8.54033
10.2609,3.07571,2.65113,-1.32599,8.54186
10.2809,3.07678,2.64579,-1.32277,8.54338
10.3004,3.07787,2.64044,-1.31956,8.54489
10.3208,3.07898,2.63511,-1.31634,8.54638
10.3408,3.08011,2.62977,-1.31313,8.54786
